嵘基直播[优选],#genre#
吉林乡村,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlxc
吉林公共·新闻,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlggxw
吉林综艺·文化,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlzywh
延边卫视,http://111.170.156.74:3344/地方/地方/jilin/yanbian.php?id=ybws
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
长春综合,http://111.170.156.74:3344/地方/地方/jilin/changchun.php?id=cczh
吉林市新闻综合,http://111.170.156.74:3344/地方/地方/jilin/jilinshi.php?id=jlszh
四平新闻综合,http://111.170.156.74:3344/地方/地方/jilin/siping.php?id=spzh
辽源新闻综合,http://111.170.156.74:3344/地方/地方/jilin/liaoyuan.php?id=lyzh
通化新闻综合,http://111.170.156.74:3344/地方/地方/jilin/tonghua.php?id=thzh
白山新闻综合,http://111.170.156.74:3344/地方/地方/jilin/baishan.php?id=bszh
白城新闻综合,http://111.170.156.74:3344/地方/地方/jilin/baicheng.php?id=bczh
松原新闻综合,http://111.170.156.74:3344/地方/地方/jilin/songyuan.php?id=syzh
梅河口综合,http://111.170.156.74:3344/地方/地方/jilin/tonghua.php?id=thmhkzh
通化梅河口综合,http://49.232.136.26:1323/jilin/tonghua.php?id=thmhkzh
吉林教育,http://222.169.85.8:9901/tsfile/live/1000_1.m3u8?key=txiptv
吉林教育,http://61.138.128.226:19901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
舒兰综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
延边文化,http://live.ybtvyun.com/video/s10006-3b9a54a11148/index.m3u8
吉林市2套,http://61.138.128.226:19901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
吉林市3套,http://61.138.128.226:19901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
通化综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
延边一套,https://live.ybtvyun.com/video/s10006-9ccd00054351/index.m3u8
延边二套,https://live.ybtvyun.com/video/s10006-1c8f0ebfee9f/index.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/sd/live.m3u8



河北频道,#genre#


河北卫视,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbws
河北卫视,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbws
河北经济生活,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbjjsh
河北经济生活,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbjjsh
河北三农频道,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbsn
河北都市,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbds
河北影视剧,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbysj
河北少儿科教,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbse
河北少儿科教,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbsekj
河北文旅·公共,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbwl
河北三佳购物,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbgw
高邑融媒,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=gy1
鹿泉综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lq1
鹿泉电视台,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lq2
保定新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd1
保定公共x,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd2
保定生活健康,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd3
定州新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz1
定州生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz2
定州国学影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz3
涞水综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ls1
涞源综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ls2
清苑新闻,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qy1
清苑生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qy2
望都TV1套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=wd1
徐水TV1套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xs1
承德新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cd1
承德旅游文化,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cd2
丰宁综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=fn1
丰宁娱乐,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=fn2
平泉综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=pq1
平泉平泉影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=pq2
双滦新闻,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sl1
双滦影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sl2
围场综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=wc1
兴隆综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xl1
南皮综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=np1
青县一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx
任丘一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=rq1
任丘二套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=rq2
邯郸新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=
邯郸公共,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd1
邯郸科教,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd2
成安综合x,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd3
涉县新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ca1
三河综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sx1
昌黎电视台,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cl1
迁西综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx1
迁西农业,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx2
邢台城市生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xt2
临西综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lx1
临西生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lx2
南宫一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ng1
南和综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=nh1
南和影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=nh2
清河新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qh1
清河经济综艺,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qh2
河北农民频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbnm
河北都市频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbds
河北影视剧频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbys
河北公共频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbgg
河北购物频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbsjgw
石家庄新闻综合,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzxwzh
石家庄城市服务,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzcsfw
石家庄文化娱乐,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzwhyl
石家庄都市,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzds
河北｜任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北｜任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北｜兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河北｜兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河北｜清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北｜清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北｜清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北｜清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北｜鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
河北｜鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
河北｜平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北｜平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8



湖北频道,#genre#


湖北卫视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbws
湖北综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hbzh
湖北经视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbjs
湖北教育,http://111.170.156.74:3344/湖北/hbtv.php?id=hbjy
湖北影视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbys
湖北生活,http://111.170.156.74:3344/湖北/hbtv.php?id=hbsh
湖北公共新闻,http://111.170.156.74:3344/湖北/hbtv.php?id=hbxw
垄上频道,http://111.170.156.74:3344/湖北/hbtv.php?id=hbls
黄石新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hszh
襄阳综合,http://111.170.156.74:3344/湖北/hbtv.php?id=xyzh
襄阳综合,http://111.170.156.74:3344/湖北/xy.php?id=xyzh
孝感生活,http://111.170.156.74:3344/湖北/hbtv.php?id=xgsh
荆州新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=jzzh
黄冈新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hgzh
仙桃综合,http://111.170.156.74:3344/湖北/hbtv.php?id=xtzh
天门综合,http://111.170.156.74:3344/湖北/hbtv.php?id=tmzh
襄阳经济生活,http://111.170.156.74:3344/湖北/xy.php?id=xysh
襄阳公共,http://111.170.156.74:3344/湖北/xy.php?id=xygg
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8



河南频道,#genre#


河南卫视,http://111.170.156.74:3344/河南频道/hntv.php?id=hnws
河南卫视,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnws
河南都市,http://111.170.156.74:3344/河南频道/hntv.php?id=hnds
河南都市,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnds
河南民生,http://111.170.156.74:3344/河南频道/hntv.php?id=hnms
河南民生,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnms
河南法治,http://111.170.156.74:3344/河南频道/hntv.php?id=hmfz
河南法治,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hmfz
河南电视剧,http://111.170.156.74:3344/河南频道/hntv.php?id=hndsj
河南电视剧,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hndsj
河南新闻,http://111.170.156.74:3344/河南频道/hntv.php?id=hnxw
河南新闻,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnxw
欢腾购物,http://111.170.156.74:3344/河南频道/hntv.php?id=htgw
欢腾购物,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=htgw
河南公共,http://111.170.156.74:3344/河南频道/hntv.php?id=hngg
河南公共,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hngg
河南乡村,http://111.170.156.74:3344/河南频道/hntv.php?id=hnxc
河南乡村,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnxc
河南国际x,http://111.170.156.74:3344/河南频道/hntv.php?id=hngj
河南梨园,http://111.170.156.74:3344/河南频道/hntv.php?id=hnly
河南梨园,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnly
文物宝库,http://111.170.156.74:3344/河南频道/hntv.php?id=wwbk
文物宝库,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=wwbk
武术世界,http://111.170.156.74:3344/河南频道/hntv.php?id=wspd
武术世界,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=wspd
睛彩中原,http://111.170.156.74:3344/河南频道/hntv.php?id=jczy
睛彩中原,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jczy
移动戏曲,http://111.170.156.74:3344/河南频道/hntv.php?id=ydxj
移动戏曲,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ydxj
象视界,http://111.170.156.74:3344/河南频道/hntv.php?id=xsj
象视界,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xsj
国学频道,http://111.170.156.74:3344/河南频道/hntv.php?id=gxpd
国学频道,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=gxpd
河南国际,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hngj
郑州新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zz1
郑州新闻综合,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzxwzh
开封新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=kf1
洛阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ly1
平顶山新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=pds1
安阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ay1
鹤壁新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hb1
新乡新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xx1
焦作新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jz1
濮阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=py1
许昌新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xc1
漯河新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=lh1
三门峡新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=smx1
南阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ny1
南阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nyxwzh
商丘新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=sq1
信阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xy1
周口新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zk1
驻马店新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zmd1
济源新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jy1
郑州商都频道,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzsd
郑州文体旅游,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzwtly
郑州豫剧频道,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzyj
郑州妇女儿童,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzfnet
郑州都市生活,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzdssh
南阳公共,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nygg
南阳科技,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nykj
河南｜临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南｜义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南｜光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南｜兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225988/index.m3u8
河南｜叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南｜唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
河南｜固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南｜宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南｜宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南｜嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
河南｜巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南｜扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
河南｜新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南｜新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南｜新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南｜新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南｜新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南｜新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南｜方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南｜桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
河南｜桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
河南｜泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南｜济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
河南｜渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南｜温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南｜滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南｜潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南｜灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南｜焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南｜焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
河南｜登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南｜禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
河南｜禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南｜禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
河南｜荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南｜西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
河南｜邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
河南｜郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
河南｜鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南｜鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend



四川频道,#genre#


四川卫视,http://111.170.156.74:3344/sctv.php?id=1
四川新闻,http://111.170.156.74:3344/sctv.php?id=2
四川经济,http://111.170.156.74:3344/sctv.php?id=3
四川文化旅游,http://111.170.156.74:3344/sctv.php?id=4
四川影视文艺,http://111.170.156.74:3344/sctv.php?id=5
四川妇女儿童,http://111.170.156.74:3344/sctv.php?id=6
四川星空购物,http://111.170.156.74:3344/sctv.php?id=7
四川乡村,http://111.170.156.74:3344/sctv.php?id=8
康巴卫视,http://111.170.156.74:3344/sctv.php?id=9
四川｜科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
四川｜乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
四川｜乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
四川｜乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川｜乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
四川｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
四川｜巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川｜康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
四川｜松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川｜松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川｜汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川｜汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
四川｜泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
四川｜泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
四川｜泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川｜泸州科教,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川｜泸州综合,http://lztv.gy315.com:18080/live/lztv.m3u8
四川｜营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川｜营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川｜蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
四川｜金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川｜金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
四川｜长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
四川｜青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
四川｜马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
四川｜西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
四川｜黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8



山西频道,#genre#


山西卫视,http://111.170.156.74:3344/地方/地方/shanxi/difang.php?id=sxws_fy
山西卫视,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxws
山西经济,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxjj
山西影视,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxys
山西社会与法治,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxshfz
山西文体生活,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxwtsh
山西黄河,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxhh
太原新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyxwzh
太原新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=ty1
太原经济生活,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyjjsh
太原社教法制,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tysjfz
太原影视,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyys
太原文体,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tywt
太原佰乐购,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyblg
太原城市,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tycssh
太原教育,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyjy
大同新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=dt1
阳泉新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=yq1
长治新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=cz1
晋城新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=jc1
朔州新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sz1
晋中综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=jz1
运城新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=yc1
忻州综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=xz1
临汾新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=lf1
吕梁新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=ll1
